"0"20240525"083628"Z20SDO"
"1"1204"0"500023155"05921"0"00"20240524" 000000000000000300"0"00"
"1"1204"0"500023155"08006"0"00"20240524" 000000000000000021"0"00"
"1"1204"0"500023155"08444"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500023155"08479"0"00"20240524" 000000000000000040"0"00"
"1"1204"0"500023165"81088"0"00"20240524" 000000000000000200"0"00"
"1"1204"0"500023184"05921"0"00"20240524" 000000000000013015"0"00"
"1"1204"0"500023184"05927"0"00"20240524" 000000000000000077"0"00"
"1"1204"0"500023200"08000"0"00"20240524" 000000000000219108"2"00"
"1"1204"0"500023206"00307"0"00"20240524" 000000000000001370"0"00"
"1"1204"0"500023206"00457"0"00"20240524" 000000000000000920"0"00"
"1"1204"0"500023206"00508"0"00"20240524" 000000000000003923"0"00"
"1"1204"0"500023206"00534"0"00"20240524" 000000000000000160"0"00"
"1"1204"0"500023206"08000"0"00"20240524" 000000000000468559"2"00"
"1"1204"0"500023242"00748"0"00"20240524" 000000000000002500"0"00"
"1"1204"0"500023242"07000"0"00"20240524" 000000000000000831"2"00"
"1"1204"0"500023242"08468"0"00"20240524" 000000000000000170"0"00"
"1"1204"0"500023268"05921"0"00"20240524" 000000000000000130"0"00"
"1"1204"0"500023280"00007"0"00"20240524" 000000000000015175"0"00"
"1"1204"0"500023280"00322"0"00"20240524" 000000000000015600"0"00"
"1"1204"0"500023280"00710"0"00"20240524" 000000000000001250"0"00"
"1"1204"0"500023280"07000"0"00"20240524" 000000000000033645"2"00"
"1"1204"0"500023280"08000"0"00"20240524" 000000000019514276"2"00"
"1"1204"0"500023280"09230"0"00"20240524" 000000000000000072"0"00"
"1"1204"0"500023280"10000"0"00"20240524" 000000000000019999"2"00"
"1"1204"0"500023280"81086"0"00"20240524" 000000000000000036"0"00"
"1"1204"0"500023280"81088"0"00"20240524" 000000000000001308"0"00"
"1"1204"0"500023280"81090"0"00"20240524" 000000000000000164"0"00"
"1"1204"0"500023280"81092"0"00"20240524" 000000000000000467"0"00"
"1"1204"0"500023456"00457"0"00"20240524" 000000000000000017"0"00"
"1"1204"0"500023456"00710"0"00"20240524" 000000000000000003"0"00"
"1"1204"0"500023456"00839"0"00"20240524" 000000000000000020"0"00"
"1"1204"0"500023456"07000"0"00"20240524" 000000000000000003"1"00"
"1"1204"0"500023456"08214"0"00"20240524" 000000000000000009"0"00"
"1"1204"0"500023471"07000"0"00"20240524" 000000000000002203"2"00"
"1"1204"0"500023472"00094"0"00"20240524" 000000000000015255"0"00"
"1"1204"0"500023472"00457"0"00"20240524" 000000000000162500"0"00"
"1"1204"0"500023472"00534"0"00"20240524" 000000000000030140"0"00"
"1"1204"0"500023472"00617"0"00"20240524" 000000000000031985"0"00"
"1"1204"0"500023472"00807"0"00"20240524" 000000000000017570"0"00"
"1"1204"0"500023472"00839"0"00"20240524" 000000000000106100"0"00"
"1"1204"0"500023472"05921"0"00"20240524" 000000000000099117"0"00"
"1"1204"0"500023472"07000"0"00"20240524" 000000000000000446"2"00"
"1"1204"0"500023472"08549"0"00"20240524" 000000000000000039"0"00"
"1"1204"0"500023472"08553"0"00"20240524" 000000000000000046"0"00"
"1"1204"0"500023472"08555"0"00"20240524" 000000000000000058"0"00"
"1"1204"0"500023472"08556"0"00"20240524" 000000000000000028"0"00"
"1"1204"0"500023472"30035"0"00"20240524" 000000000000034125"0"00"
"1"1204"0"500023472"30038"0"00"20240524" 000000000000247900"0"00"
"1"1204"0"500023472"45695"0"00"20240524" 000000000001050000"0"00"
"1"1204"0"500023472"81086"0"00"20240524" 000000000000320969"0"00"
"1"1204"0"500023472"81088"0"00"20240524" 000000000000006949"0"00"
"1"1204"0"500023472"81090"0"00"20240524" 000000000000010701"0"00"
"1"1204"0"500023472"81092"0"00"20240524" 000000000000009106"0"00"
"1"1204"0"500023472"81274"0"00"20240524" 000000000000016076"0"00"
"1"1204"0"500023474"05921"0"00"20240524" 000000000000034356"0"00"
"1"1204"0"500023474"05923"0"00"20240524" 000000000000107956"0"00"
"1"1204"0"500023474"05927"0"00"20240524" 000000000000008614"0"00"
"1"1204"0"500023474"32804"0"00"20240524" 000000000000055000"0"00"
"1"1204"0"500023485"00007"0"00"20240524" 000000000000000690"0"00"
"1"1204"0"500023485"07000"0"00"20240524" 000000000000000754"2"00"
"1"1204"0"500023485"08000"0"00"20240524" 000000000000008835"1"00"
"1"1204"0"500023495"07000"0"00"20240524" 000000000000001845"1"00"
"1"1204"0"500023495"08147"0"00"20240524" 000000000000000218"0"00"
"1"1204"0"500023495"08527"0"00"20240524" 000000000000000555"0"00"
"1"1204"0"500023517"00508"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500023524"05921"0"00"20240524" 000000000000017403"0"00"
"1"1204"0"500023524"05927"0"00"20240524" 000000000000000432"0"00"
"1"1204"0"500023533"05923"0"00"20240524" 000000000000072607"0"00"
"1"1204"0"500023533"05924"0"00"20240524" 000000000000030942"0"00"
"1"1204"0"500023533"05927"0"00"20240524" 000000000000004570"0"00"
"1"1204"0"500023533"45701"0"00"20240524" 000000000000184614"0"00"
"1"1204"0"500023540"95806"0"00"20240524" 000000000000004000"0"00"
"1"1204"0"500023633"05921"0"00"20240524" 000000000000005928"0"00"
"1"1204"0"500023657"00322"0"00"20240524" 000000000000000060"0"00"
"1"1204"0"500023657"00710"0"00"20240524" 000000000000000005"0"00"
"1"1204"0"500023657"07000"0"00"20240524" 000000000000000123"2"00"
"1"1204"0"500023657"08479"0"00"20240524" 000000000000000030"0"00"
"1"1204"0"500023657"81088"0"00"20240524" 000000000000000004"0"00"
"1"1204"0"500023657"81092"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500023733"07000"0"00"20240524" 000000000000390461"2"00"
"1"1204"0"500023733"81090"0"00"20240524" 000000000000047669"0"00"
"1"1204"0"500023733"81274"0"00"20240524" 000000000000001214"0"00"
"1"1204"0"500023739"05921"0"00"20240524" 000000000000000188"0"00"
"1"1204"0"500023747"08000"0"00"20240524" 000000000000111783"2"00"
"1"1204"0"500023747"10000"0"00"20240524" 000000000000006468"2"00"
"1"1204"0"500023747"30019"0"00"20240524" 000000000000000345"0"00"
"1"1204"0"500023769"05923"0"00"20240524" 000000000000008973"0"00"
"1"1204"0"500023769"05924"0"00"20240524" 000000000000154584"0"00"
"1"1204"0"500023769"05927"0"00"20240524" 000000000000002981"0"00"
"1"1204"0"500023769"07000"0"00"20240524" 000000000000031972"2"00"
"1"1204"0"500023769"81088"0"00"20240524" 000000000000006790"0"00"
"1"1204"0"500023769"81274"0"00"20240524" 000000000000000337"0"00"
"1"1204"0"500023786"07000"0"00"20240524" 000000000000001874"2"00"
"1"1204"0"500023811"00534"0"00"20240524" 000000000000000055"0"00"
"1"1204"0"500023811"00633"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500023811"05927"0"00"20240524" 000000000000000280"0"00"
"1"1204"0"500023811"08554"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"500023856"05921"0"00"20240524" 000000000000069198"0"00"
"1"1204"0"500023856"05927"0"00"20240524" 000000000000005149"0"00"
"1"1204"0"500023871"00322"0"00"20240524" 000000000000000563"0"00"
"1"1204"0"500023871"07000"0"00"20240524" 000000000000002717"2"00"
"1"1204"0"500023871"08000"0"00"20240524" 000000000003174706"2"00"
"1"1204"0"500023871"09230"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"500023871"10000"0"00"20240524" 000000000000006296"2"00"
"1"1204"0"500023871"30038"0"00"20240524" 000000000000004050"0"00"
"1"1204"0"500023871"30042"0"00"20240524" 000000000000000107"0"00"
"1"1204"0"500023871"81086"0"00"20240524" 000000000000000289"0"00"
"1"1204"0"500023871"81088"0"00"20240524" 000000000000000166"0"00"
"1"1204"0"500023871"81090"0"00"20240524" 000000000000000005"0"00"
"1"1204"0"500023871"81092"0"00"20240524" 000000000000000016"0"00"
"1"1204"0"500023933"07000"0"00"20240524" 000000000000000002"2"00"
"1"1204"0"500023933"08445"0"00"20240524" 000000000000000002"0"00"
"1"1204"0"500023937"07000"0"00"20240524" 000000000000000161"2"00"
"1"1204"0"500023967"07000"0"00"20240524" 000000000000000365"0"00"
"1"1204"0"500023967"56207"0"00"20240524" 000000000000005000"0"00"
"1"1204"0"500023967"80571"0"00"20240524" 000000000000025000"0"00"
"1"1204"0"500023967"95806"0"00"20240524" 000000000000008000"0"00"
"1"1204"0"500023976"05921"0"00"20240524" 000000000000032335"0"00"
"1"1204"0"500023976"05923"0"00"20240524" 000000000000049071"0"00"
"1"1204"0"500023976"05927"0"00"20240524" 000000000000005159"0"00"
"1"1204"0"500023998"05922"0"00"20240524" 000000000000264519"0"00"
"1"1204"0"500023998"05927"0"00"20240524" 000000000000018251"0"00"
"1"1204"0"500024017"00534"0"00"20240524" 000000000000000005"0"00"
"1"1204"0"500024017"05921"0"00"20240524" 000000000000000082"0"00"
"1"1204"0"500024017"05927"0"00"20240524" 000000000000000003"0"00"
"1"1204"0"500024017"08000"0"00"20240524" 000000000000001464"1"00"
"1"1204"0"500024034"05921"0"00"20240524" 000000000000000040"0"00"
"1"1204"0"500024055"05921"0"00"20240524" 000000000000007626"0"00"
"1"1204"0"500024055"05927"0"00"20240524" 000000000000000567"0"00"
"1"1204"0"500024093"00710"0"00"20240524" 000000000000000785"0"00"
"1"1204"0"500024093"08000"0"00"20240524" 000000000012480783"2"00"
"1"1204"0"500024097"05921"0"00"20240524" 000000000000002037"0"00"
"1"1204"0"500024097"05927"0"00"20240524" 000000000000000083"0"00"
"1"1204"0"500024098"05921"0"00"20240524" 000000000000051680"0"00"
"1"1204"0"500024098"05923"0"00"20240524" 000000000000048510"0"00"
"1"1204"0"500024098"05927"0"00"20240524" 000000000000006568"0"00"
"1"1204"0"500024117"08000"0"00"20240524" 000000000000111856"2"00"
"1"1204"0"500024219"05921"0"00"20240524" 000000000000000550"0"00"
"1"1204"0"500024234"08444"0"00"20240524" 000000000000000050"0"00"
"1"1204"0"500024255"00633"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500024255"08025"0"00"20240524" 000000000000000026"0"00"
"1"1204"0"500024255"08147"0"00"20240524" 000000000000000026"0"00"
"1"1204"0"500024273"00046"0"00"20240524" 000000000000000200"0"00"
"1"1204"0"500024273"00094"0"00"20240524" 000000000000000050"0"00"
"1"1204"0"500024273"00386"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500024273"00457"0"00"20240524" 000000000000000890"0"00"
"1"1204"0"500024273"00742"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500024273"00807"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500024273"00849"0"00"20240524" 000000000000000020"0"00"
"1"1204"0"500024273"06000"0"00"20240524" 000000000000000119"1"00"
"1"1204"0"500024273"07000"0"00"20240524" 000000000000000418"1"00"
"1"1204"0"500024273"08000"0"00"20240524" 000000000000118778"2"00"
"1"1204"0"500024273"08006"0"00"20240524" 000000000000000030"0"00"
"1"1204"0"500024273"08032"0"00"20240524" 000000000000000015"0"00"
"1"1204"0"500024273"08444"0"00"20240524" 000000000000000020"0"00"
"1"1204"0"500024273"08479"0"00"20240524" 000000000000000030"0"00"
"1"1204"0"500024273"08523"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500024273"10000"0"00"20240524" 000000000000002832"2"00"
"1"1204"0"500024273"30017"0"00"20240524" 000000000000000030"0"00"
"1"1204"0"500024273"30019"0"00"20240524" 000000000000000150"0"00"
"1"1204"0"500024273"30024"0"00"20240524" 000000000000000400"0"00"
"1"1204"0"500024273"30042"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500024273"44781"0"00"20240524" 000000000000000020"0"00"
"1"1204"0"500024273"70167"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500024273"81086"0"00"20240524" 000000000000000029"0"00"
"1"1204"0"500024273"81088"0"00"20240524" 000000000000000011"0"00"
"1"1204"0"500024278"05921"0"00"20240524" 000000000000156822"0"00"
"1"1204"0"500024278"05922"0"00"20240524" 000000000000092441"0"00"
"1"1204"0"500024278"05923"0"00"20240524" 000000000000087627"0"00"
"1"1204"0"500024278"05927"0"00"20240524" 000000000000021419"0"00"
"1"1204"0"500024287"05923"0"00"20240524" 000000000000253292"0"00"
"1"1204"0"500024287"05927"0"00"20240524" 000000000000014214"0"00"
"1"1204"0"500024287"08000"0"00"20240524" 000000000000000625"2"00"
"1"1204"0"500024287"30035"0"00"20240524" 000000000000000500"0"00"
"1"1204"0"500024310"05921"0"00"20240524" 000000000000000051"0"00"
"1"1204"0"500024310"08000"0"00"20240524" 000000000000002468"1"00"
"1"1204"0"500024333"00019"0"00"20240524" 000000000000004200"0"00"
"1"1204"0"500024333"00274"0"00"20240524" 000000000000000085"0"00"
"1"1204"0"500024333"00424"0"00"20240524" 000000000000001000"0"00"
"1"1204"0"500024333"00534"0"00"20240524" 000000000000000250"0"00"
"1"1204"0"500024333"00620"0"00"20240524" 000000000000000224"0"00"
"1"1204"0"500024333"00633"0"00"20240524" 000000000000000550"0"00"
"1"1204"0"500024333"00751"0"00"20240524" 000000000000002750"0"00"
"1"1204"0"500024333"00927"0"00"20240524" 000000000000001400"0"00"
"1"1204"0"500024333"05921"0"00"20240524" 000000000000000215"0"00"
"1"1204"0"500024333"07000"0"00"20240524" 000000000000000016"2"00"
"1"1204"0"500024333"08549"0"00"20240524" 000000000000000003"0"00"
"1"1204"0"500024333"30013"0"00"20240524" 000000000000002057"0"00"
"1"1204"0"500024333"30062"0"00"20240524" 000000000000000150"0"00"
"1"1204"0"500024338"05921"0"00"20240524" 000000000000000191"0"00"
"1"1204"0"500024345"07000"0"00"20240524" 000000000000000782"2"00"
"1"1204"0"500024345"08000"0"00"20240524" 000000000000557881"2"00"
"1"1204"0"500024345"81086"0"00"20240524" 000000000000000150"0"00"
"1"1204"0"500024345"81088"0"00"20240524" 000000000000000062"0"00"
"1"1204"0"500024349"00710"0"00"20240524" 000000000000000044"0"00"
"1"1204"0"500024349"07000"0"00"20240524" 000000000000010353"2"00"
"1"1204"0"500024349"08009"0"00"20240524" 000000000000000013"0"00"
"1"1204"0"500024349"08444"0"00"20240524" 000000000000000042"0"00"
"1"1204"0"500024349"08479"0"00"20240524" 000000000000000020"0"00"
"1"1204"0"500024349"08499"0"00"20240524" 000000000000000050"0"00"
"1"1204"0"500024349"08526"0"00"20240524" 000000000000000045"0"00"
"1"1204"0"500024349"08529"0"00"20240524" 000000000000000025"0"00"
"1"1204"0"500024349"08549"0"00"20240524" 000000000000000021"0"00"
"1"1204"0"500024363"07000"0"00"20240524" 000000000000000149"2"00"
"1"1204"0"500024373"00733"0"00"20240524" 000000000000000048"0"00"
"1"1204"0"500024373"07000"0"00"20240524" 000000000000001712"2"00"
"1"1204"0"500024373"08000"0"00"20240524" 000000000000108188"2"00"
"1"1204"0"500024376"05921"0"00"20240524" 000000000000008000"0"00"
"1"1204"0"500024376"05922"0"00"20240524" 000000000000001000"0"00"
"1"1204"0"500024380"05921"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500024380"05925"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500024380"45696"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500024409"00019"0"00"20240524" 000000000000002400"0"00"
"1"1204"0"500024409"00617"0"00"20240524" 000000000000000062"0"00"
"1"1204"0"500024409"00849"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500024409"08000"0"00"20240524" 000000000000071479"2"00"
"1"1204"0"500024473"05921"0"00"20240524" 000000000000001208"0"00"
"1"1204"0"500024517"07000"0"00"20240524" 000000000000063875"2"00"
"1"1204"0"500024517"56433"0"00"20240524" 000000000000031075"0"00"
"1"1204"0"500024517"56785"0"00"20240524" 000000000000030000"0"00"
"1"1204"0"500024517"95806"0"00"20240524" 000000000000014000"0"00"
"1"1204"0"500024549"08000"0"00"20240524" 000000000000004221"2"00"
"1"1204"0"500024550"07000"0"00"20240524" 000000000000122262"2"00"
"1"1204"0"500024550"70167"0"00"20240524" 000000000000000657"0"00"
"1"1204"0"500024559"05921"0"00"20240524" 000000000000034356"0"00"
"1"1204"0"500024559"05927"0"00"20240524" 000000000000002556"0"00"
"1"1204"0"500024602"08000"0"00"20240524" 000000000000018885"2"00"
"1"1204"0"500024630"00007"0"00"20240524" 000000000000004822"0"00"
"1"1204"0"500024630"00457"0"00"20240524" 000000000000004722"0"00"
"1"1204"0"500024630"07000"0"00"20240524" 000000000000003754"2"00"
"1"1204"0"500024630"30042"0"00"20240524" 000000000000000674"0"00"
"1"1204"0"500024630"30043"0"00"20240524" 000000000000001268"0"00"
"1"1204"0"500024630"81086"0"00"20240524" 000000000000004585"0"00"
"1"1204"0"500024630"81088"0"00"20240524" 000000000000001123"0"00"
"1"1204"0"500024685"00710"0"00"20240524" 000000000000000005"0"00"
"1"1204"0"500024698"05921"0"00"20240524" 000000000000003233"0"00"
"1"1204"0"500024698"05927"0"00"20240524" 000000000000000240"0"00"
"1"1204"0"500024717"07000"0"00"20240524" 000000000000000754"2"00"
"1"1204"0"500024725"05921"0"00"20240524" 000000000000000485"0"00"
"1"1204"0"500024764"07000"0"00"20240524" 000000000000000735"2"00"
"1"1204"0"500024795"08000"0"00"20240524" 000000000000068959"2"00"
"1"1204"0"500024795"10000"0"00"20240524" 000000000000000262"2"00"
"1"1204"0"500024795"30038"0"00"20240524" 000000000000000500"0"00"
"1"1204"0"500024809"45696"0"00"20240524" 000000000000001207"0"00"
"1"1204"0"500024809"45698"0"00"20240524" 000000000000003581"0"00"
"1"1204"0"500024815"05922"0"00"20240524" 000000000000407539"0"00"
"1"1204"0"500024815"05927"0"00"20240524" 000000000000028745"0"00"
"1"1204"0"500024815"07000"0"00"20240524" 000000000000085873"2"00"
"1"1204"0"500024815"81088"0"00"20240524" 000000000000018430"0"00"
"1"1204"0"500024815"81274"0"00"20240524" 000000000000000640"0"00"
"1"1204"0"500024919"05921"0"00"20240524" 000000000000062489"0"00"
"1"1204"0"500024919"05927"0"00"20240524" 000000000000004650"0"00"
"1"1204"0"500024929"00534"0"00"20240524" 000000000000000001"0"00"
"1"1204"0"500024929"07000"0"00"20240524" 000000000000000014"1"00"
"1"1204"0"500024929"08000"0"00"20240524" 000000000000002841"2"00"
"1"1204"0"500024943"00111"0"00"20240524" 000000000000001000"0"00"
"1"1204"0"500024943"00307"0"00"20240524" 000000000000070000"0"00"
"1"1204"0"500024943"00322"0"00"20240524" 000000000000020000"0"00"
"1"1204"0"500024943"00457"0"00"20240524" 000000000000009000"0"00"
"1"1204"0"500024943"00508"0"00"20240524" 000000000000050570"0"00"
"1"1204"0"500024943"00565"0"00"20240524" 000000000000024762"0"00"
"1"1204"0"500024943"00849"0"00"20240524" 000000000000035300"0"00"
"1"1204"0"500024943"05921"0"00"20240524" 000000000000002101"0"00"
"1"1204"0"500024943"05927"0"00"20240524" 000000000000000156"0"00"
"1"1204"0"500024943"07000"0"00"20240524" 000000000000047476"2"00"
"1"1204"0"500024943"08000"0"00"20240524" 000000000000239397"2"00"
"1"1204"0"500024943"09230"0"00"20240524" 000000000000000093"0"00"
"1"1204"0"500024943"10000"0"00"20240524" 000000000000002564"1"00"
"1"1204"0"500024943"30005"0"00"20240524" 000000000000019400"0"00"
"1"1204"0"500024943"30013"0"00"20240524" 000000000000533184"0"00"
"1"1204"0"500024943"30022"0"00"20240524" 000000000000030908"0"00"
"1"1204"0"500024943"30025"0"00"20240524" 000000000000001000"0"00"
"1"1204"0"500024943"30062"0"00"20240524" 000000000000038926"0"00"
"1"1204"0"500024943"40790"0"00"20240524" 000000000000388556"0"00"
"1"1204"0"500024943"45701"0"00"20240524" 000000000000526260"0"00"
"1"1204"0"500024943"81086"0"00"20240524" 000000000000000480"0"00"
"1"1204"0"500024943"81088"0"00"20240524" 000000000000002462"0"00"
"1"1204"0"500024943"81090"0"00"20240524" 000000000000000211"0"00"
"1"1204"0"500024943"81092"0"00"20240524" 000000000000000599"0"00"
"1"1204"0"500024943"81274"0"00"20240524" 000000000000000041"0"00"
"1"1204"0"500024970"05924"0"00"20240524" 000000000000008128"0"00"
"1"1204"0"500024970"05927"0"00"20240524" 000000000000000005"0"00"
"1"1204"0"500024970"45701"0"00"20240524" 000000000000008128"0"00"
"1"1204"0"500024988"00111"0"00"20240524" 000000000000000030"0"00"
"1"1204"0"500025033"08549"0"00"20240524" 000000000000000008"0"00"
"1"1204"0"500025064"00710"0"00"20240524" 000000000000000006"0"00"
"1"1204"0"500025075"08444"0"00"20240524" 000000000000000013"0"00"
"1"1204"0"500025080"05921"0"00"20240524" 000000000000052800"0"00"
"1"1204"0"500025080"05927"0"00"20240524" 000000000000004727"0"00"
"1"1204"0"500025096"07000"0"00"20240524" 000000000000000265"2"00"
"1"1204"0"500025096"08000"0"00"20240524" 000000000000027731"2"00"
"1"1204"0"500025128"10000"0"00"20240524" 000000000000000098"2"00"
"1"1204"0"500025143"00094"0"00"20240524" 000000000000000030"0"00"
"1"1204"0"500025143"00457"0"00"20240524" 000000000000000200"0"00"
"1"1204"0"500025143"00617"0"00"20240524" 000000000000000020"0"00"
"1"1204"0"500025143"00710"0"00"20240524" 000000000000000030"0"00"
"1"1204"0"500025143"08000"0"00"20240524" 000000000000029176"2"00"
"1"1204"0"500025143"91800"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500025158"00111"0"00"20240524" 000000000000000040"0"00"
"1"1204"0"500025158"00534"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500025275"07000"0"00"20240524" 000000000000000148"2"00"
"1"1204"0"500025286"07000"0"00"20240524" 000000000000000007"2"00"
"1"1204"0"500025291"00386"0"00"20240524" 000000000000011000"0"00"
"1"1204"0"500025298"07000"0"00"20240524" 000000000000000323"2"00"
"1"1204"0"500025300"00710"0"00"20240524" 000000000000000020"0"00"
"1"1204"0"500025367"00565"0"00"20240524" 000000000000001229"0"00"
"1"1204"0"500025394"05921"0"00"20240524" 000000000000001851"0"00"
"1"1204"0"500025411"00565"0"00"20240524" 000000000000001400"0"00"
"1"1204"0"500025413"07000"0"00"20240524" 000000000000001205"2"00"
"1"1204"0"500025415"08000"0"00"20240524" 000000000000039806"2"00"
"1"1204"0"500025440"00251"0"00"20240524" 000000000000309603"0"00"
"1"1204"0"500025456"05921"0"00"20240524" 000000000000018370"0"00"
"1"1204"0"500025456"05927"0"00"20240524" 000000000000001367"0"00"
"1"1204"0"500025457"05921"0"00"20240524" 000000000000012479"0"00"
"1"1204"0"500025457"05927"0"00"20240524" 000000000000003260"0"00"
"1"1204"0"500025457"07000"0"00"20240524" 000000000000000146"2"00"
"1"1204"0"500025457"08139"0"00"20240524" 000000000000000124"0"00"
"1"1204"0"500025457"08445"0"00"20240524" 000000000000000180"0"00"
"1"1204"0"500025457"81086"0"00"20240524" 000000000000000320"0"00"
"1"1204"0"500025465"54123"0"00"20240524" 000000000003772000"0"00"
"1"1204"0"500025493"00019"0"00"20240524" 000000000000010152"0"00"
"1"1204"0"500025493"00457"0"00"20240524" 000000000000000200"0"00"
"1"1204"0"500025510"00457"0"00"20240524" 000000000000001270"0"00"
"1"1204"0"500025543"00251"0"00"20240524" 000000000000140000"0"00"
"1"1204"0"500025543"00386"0"00"20240524" 000000000000000022"0"00"
"1"1204"0"500025543"07000"0"00"20240524" 000000000000000086"2"00"
"1"1204"0"500025543"30038"0"00"20240524" 000000000000001000"0"00"
"1"1204"0"500025552"06000"0"00"20240524" 000000000000000531"2"00"
"1"1204"0"500025552"44700"0"00"20240524" 000000000000000004"0"00"
"1"1204"0"500025606"05923"0"00"20240524" 000000000000000200"0"00"
"1"1204"0"500025606"05925"0"00"20240524" 000000000000000012"0"00"
"1"1204"0"500025640"00007"0"00"20240524" 000000000000000687"0"00"
"1"1204"0"500025640"05921"0"00"20240524" 000000000000000404"0"00"
"1"1204"0"500025640"05923"0"00"20240524" 000000000000000560"0"00"
"1"1204"0"500025640"05927"0"00"20240524" 000000000000000061"0"00"
"1"1204"0"500025640"08000"0"00"20240524" 000000000000898185"2"00"
"1"1204"0"500025687"00007"0"00"20240524" 000000000000000170"0"00"
"1"1204"0"500025687"00251"0"00"20240524" 000000000000002270"0"00"
"1"1204"0"500025687"00457"0"00"20240524" 000000000000001285"0"00"
"1"1204"0"500025687"00733"0"00"20240524" 000000000000000085"0"00"
"1"1204"0"500025687"00798"0"00"20240524" 000000000000000045"0"00"
"1"1204"0"500025687"07000"0"00"20240524" 000000000000002594"2"00"
"1"1204"0"500025687"08006"0"00"20240524" 000000000000000025"0"00"
"1"1204"0"500025687"08009"0"00"20240524" 000000000000000080"0"00"
"1"1204"0"500025687"08024"0"00"20240524" 000000000000000180"0"00"
"1"1204"0"500025687"08445"0"00"20240524" 000000000000000176"0"00"
"1"1204"0"500025687"08549"0"00"20240524" 000000000000000030"0"00"
"1"1204"0"500025687"08550"0"00"20240524" 000000000000000010"0"00"
"1"1204"0"500025687"30038"0"00"20240524" 000000000000012125"0"00"
"1"1204"0"500025687"30041"0"00"20240524" 000000000000000340"0"00"
"1"1204"0"500025689"00710"0"00"20240524" 000000000000000079"0"00"
"1"1204"0"500025689"05921"0"00"20240524" 000000000000001967"0"00"
"1"1204"0"500025728"07000"0"00"20240524" 000000000000000401"2"00"
"1"1204"0"500025741"00534"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500025742"05921"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500025742"05922"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500025742"07000"0"00"20240524" 000000000000000183"2"00"
"1"1204"0"500025742"08445"0"00"20240524" 000000000000000004"0"00"
"1"1204"0"500025742"08469"0"00"20240524" 000000000000000013"0"00"
"1"1204"0"500025758"05921"0"00"20240524" 000000000000004995"0"00"
"1"1204"0"500025758"05927"0"00"20240524" 000000000000000203"0"00"
"1"1204"0"500025780"05921"0"00"20240524" 000000000000000388"0"00"
"1"1204"0"500025780"05927"0"00"20240524" 000000000000000028"0"00"
"1"1204"0"500025780"07000"0"00"20240524" 000000000000000264"2"00"
"1"1204"0"500025785"00111"0"00"20240524" 000000000000000100"0"00"
"1"1204"0"500025785"00534"0"00"20240524" 000000000000000700"0"00"
"1"1204"0"500025785"08000"0"00"20240524" 000000000002032783"2"00"
"1"1204"0"500025797"95612"0"00"20240524" 000000000000005167"0"00"
"1"1204"0"500025826"00007"0"00"20240524" 000000000000006173"0"00"
"1"1204"0"500025826"00059"0"00"20240524" 000000000000011182"5"00"
"1"1204"0"500025826"00457"0"00"20240524" 000000000000009822"0"00"
"1"1204"0"500025826"00480"0"00"20240524" 000000000000000280"0"00"
"1"1204"0"500025826"00571"0"00"20240524" 000000000000005200"0"00"
"1"1204"0"500025826"00742"0"00"20240524" 000000000000001961"0"00"
"1"1204"0"500025826"00839"0"00"20240524" 000000000000014924"0"00"
"1"1204"0"500025826"05921"0"00"20240524" 000000000000004300"0"00"
"1"1204"0"500025826"05922"0"00"20240524" 000000000000007200"0"00"
"1"1204"0"500025826"07000"0"00"20240524" 000000000000000112"2"00"
"1"1204"0"500025826"08549"0"00"20240524" 000000000000000005"0"00"
"1"1204"0"500025826"08553"0"00"20240524" 000000000000000006"0"00"
"1"1204"0"500025826"08555"0"00"20240524" 000000000000000008"0"00"
"1"1204"0"500025826"08556"0"00"20240524" 000000000000000003"0"00"
"1"1204"0"500025826"30041"0"00"20240524" 000000000000000477"0"00"
"1"1204"0"500025826"81088"0"00"20240524" 000000000000000866"0"00"
"1"1204"0"500025826"81090"0"00"20240524" 000000000000001505"0"00"
"1"1204"0"500025826"81092"0"00"20240524" 000000000000001280"0"00"
"1"1204"0"500025839"05921"0"00"20240524" 000000000000002255"0"00"
"1"1204"0"500025896"07000"0"00"20240524" 000000000000000028"2"00"
